ID; NOME_PROG; MOTIVO; ESTADO_ANT; ESTADO_NOVO; TABELA_PAGINAS
1; fibonacciREAD; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
1; fibonacciREAD; finalizacao; EXECUTANDO; TERMINADO; { [0,0,mp], [1,4,mp], [2,3,mp], [3,2,mp] }
2; fatorial; criacao; NULO; PRONTO; { [0,0,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
3; fatorial; criacao; NULO; PRONTO; { [0,1,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
2; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,0,mp] }
2; fatorial; finalizacao; EXECUTANDO; TERMINADO; { [0,0,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; fatia_tempo; EXECUTANDO; PRONTO; { [0,1,mp] }
3; fatorial; escalonador; PRONTO; EXECUTANDO; { [0,1,mp] }
3; fatorial; finalizacao; EXECUTANDO; TERMINADO; { [0,1,mp] }
4; fatorialV2; criacao; NULO; PRONTO; { [0,0,mp], [1,_,_] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,_,_] }
4; fatorialV2; Page_Fault; EXECUTANDO; BLOQUEADO; { [0,0,mp], [1,_,_] }
5; fatorialV2; criacao; NULO; PRONTO; { [0,2,mp], [1,_,_] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,_,_] }
4; fatorialV2; Fim_Page_Fault; BLOQUEADO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; Page_Fault; EXECUTANDO; BLOQUEADO; { [0,2,mp], [1,_,_] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; Fim_Page_Fault; BLOQUEADO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; fatia_tempo; EXECUTANDO; PRONTO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; E/S_Console; EXECUTANDO; BLOQUEADO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; E/S_Console; EXECUTANDO; BLOQUEADO; { [0,2,mp], [1,3,mp] }
4; fatorialV2; Fim_E/S_Console; BLOQUEADO; PRONTO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,0,mp], [1,1,mp] }
4; fatorialV2; finalizacao; EXECUTANDO; TERMINADO; { [0,0,mp], [1,1,mp] }
5; fatorialV2; Fim_E/S_Console; BLOQUEADO; PRONTO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; escalonador; PRONTO; EXECUTANDO; { [0,2,mp], [1,3,mp] }
5; fatorialV2; finalizacao; EXECUTANDO; TERMINADO; { [0,2,mp], [1,3,mp] }
